1,2,55.1,120,2000
2,3,31.4,120,2000
3,4,71.5,120,2000
4,5,71,120,2000
5,6,55.1,120,2000
6,7,51.1,120,2000
7,8,37.5,120,2000
8,7,37.5,120,2000
7,6,51.1,120,2000
6,5,55.1,120,2000
5,4,71,120,2000
4,3,71.5,120,2000
3,2,31.4,120,2000
2,1,55.1,120,2000
